owner,repo,url,id,node_id,number,title,user_id,state,locked,assignee_id,milestone_id,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,body,performed_via_github_app,is_pull_request,repository_url,labels_url,comments_url,events_url,html_url,pull_request_url
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/53,688635515,MDU6SXNzdWU2ODg2MzU1MTU=,53,Security question,410087,open,FALSE,NA,NA,4,2020-08-30T01:48:43Z,2020-08-31T14:30:35Z,NA,CONTRIBUTOR,NA,"Hi,

first of all thanks for your effort on SSHPIPER

We have made some first steps and it worked so far.

But I am wondering about the current security status.

How do you compare SSHPIPERD liability to OPENSSH?

Is SSHPIPER able and safe to be used as a front-end system?

Do you know some kind of vulnary issues when using in a data center?

Is it as safe as using an OPENSSH port?


Thanks for some clarification and feedback.

Cheers
Tom
",NA,FALSE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/53/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/53/comments,https://api.github.com/repos/tg123/sshpiper/issues/53/events,https://github.com/tg123/sshpiper/issues/53,NA
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/52,688595489,MDExOlB1bGxSZXF1ZXN0NDc1ODIyMjUy,52,Update go.yml,170430,closed,FALSE,NA,NA,0,2020-08-29T19:59:42Z,2020-08-29T20:05:22Z,2020-08-29T20:05:22Z,OWNER,NA,,NA,TRUE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/52/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/52/comments,https://api.github.com/repos/tg123/sshpiper/issues/52/events,https://github.com/tg123/sshpiper/pull/52,https://api.github.com/repos/tg123/sshpiper/pulls/52
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/51,688431461,MDExOlB1bGxSZXF1ZXN0NDc1Njk5ODI5,51,Update logger info to show mapped user and destination,410087,closed,FALSE,NA,NA,3,2020-08-29T01:29:53Z,2020-08-30T10:38:21Z,2020-08-30T10:38:21Z,CONTRIBUTOR,NA,,NA,TRUE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/51/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/51/comments,https://api.github.com/repos/tg123/sshpiper/issues/51/events,https://github.com/tg123/sshpiper/pull/51,https://api.github.com/repos/tg123/sshpiper/pulls/51
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/50,628484420,MDU6SXNzdWU2Mjg0ODQ0MjA=,50,Minor documentation correction,44789,open,FALSE,NA,NA,1,2020-06-01T14:33:28Z,2020-06-01T15:17:33Z,NA,NONE,NA,"In [README.md](https://github.com/tg123/sshpiper/blob/master/README.md#additional-challenge---challenger-driver) it says:

> OpenSSH do not support use publickey and other auth together.

I just wanted to point out that's not actually correct (although it's true for Go's `x/crypto/ssh` server).

In `sshd_config` you can put:

```
AuthenticationMethods publickey,keyboard-interactive:pam
```

and this requires the user to provide both a public key *and* a successful keyboard-interactive challenge.  I use this with `pam_yubico` to require a token login in addition to publickey.

This is documented in the `sshd_config` manpage:

> If the default is overridden, then successful authentication requires completion of every method in at least one of these lists.
>
> For example, ""publickey,password publickey,keyboard-interactive"" would require the user to complete public key authentication, followed by either password or keyboard interactive authentication.

I further tweak this so that logins from the internal network require only publickey, but logins from the Internet require both publickey and token:

```
# Policy for authentication
AuthenticationMethods publickey,keyboard-interactive:pam

# From office and VPN addresses, 2FA not required
Match Address 192.168.0.0/16, 10.0.0.0/8, 2001:db8::/32
AuthenticationMethods publickey
```
",NA,FALSE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/50/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/50/comments,https://api.github.com/repos/tg123/sshpiper/issues/50/events,https://github.com/tg123/sshpiper/issues/50,NA
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/49,620268073,MDExOlB1bGxSZXF1ZXN0NDE5NTQ5MDEz,49,introduce Yaml upstream,170430,closed,FALSE,NA,NA,0,2020-05-18T14:44:06Z,2020-05-18T22:58:53Z,2020-05-18T15:16:16Z,OWNER,NA,,NA,TRUE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/49/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/49/comments,https://api.github.com/repos/tg123/sshpiper/issues/49/events,https://github.com/tg123/sshpiper/pull/49,https://api.github.com/repos/tg123/sshpiper/pulls/49
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/48,619494338,MDU6SXNzdWU2MTk0OTQzMzg=,48,Pass public key when mapping to localhost ?,10137,closed,FALSE,NA,NA,15,2020-05-16T15:04:53Z,2020-08-31T00:33:16Z,2020-05-19T18:12:05Z,NONE,NA,"Hello,
I try to map an user (git) to another server (which is Gitlab), in order to allow git ssh clone, but i have the same issue as [the issue 30](https://github.com/tg123/sshpiper/issues/30). I understand that, in order to avoid MITM, the public key can't be passed directly to the upstream.
But there's a side effect i did not see at first : i created a ""other"" upstream users, which is the fallback user when it's not git. The mapping is very easy : it only remap on localhost, on port 23 for example, where i mapped the original sshd process. It allows to ssh using the current configuration of server when it's not the git user, so it's a quite simple process.
It works perfectly using password, but not with ssh keys : as the ""other"" users did not have a private key, i have the `mapping private key error : no key found ` . I don't think that creating a private/public pair key will work, as ""other"" users can be everyone else than ""git"". Something that can be considered is to pass the public key when it's on localhost ? If you have any others ideas, i'm in :)

When this will be solved, i still will have the same issue as the 30, and i don't know how to bypass it... If you have ideas on this too, it will be awesome.

Thanks,",NA,FALSE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/48/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/48/comments,https://api.github.com/repos/tg123/sshpiper/issues/48/events,https://github.com/tg123/sshpiper/issues/48,NA
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/47,618285650,MDExOlB1bGxSZXF1ZXN0NDE4MDQxMDE4,47,Create go.yml,170430,closed,FALSE,NA,NA,0,2020-05-14T14:38:42Z,2020-05-15T09:43:34Z,2020-05-14T19:22:35Z,OWNER,NA,,NA,TRUE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/47/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/47/comments,https://api.github.com/repos/tg123/sshpiper/issues/47/events,https://github.com/tg123/sshpiper/pull/47,https://api.github.com/repos/tg123/sshpiper/pulls/47
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/46,594937550,MDU6SXNzdWU1OTQ5Mzc1NTA=,46,To print some messages to downstream before login to the upstream,49264650,closed,FALSE,NA,NA,6,2020-04-06T09:09:33Z,2020-04-07T18:07:46Z,2020-04-07T17:45:12Z,NONE,NA,"Hi Team,

Just want to know how we can print some messages in downstream  before login to the upstream.

I can not use welcome challenges, as my ssh client(gucamole) does not support keyboard interactive method.

I tried below option but seems not working

```
bannerMsg := &userAuthSuccessMsg {
	Reason: 4,
        Message:  ""Banner test msg"",
}

err := d.transport.writePacket(Marshal(bannerMsg))
```

It seems not working.

Can you please provide any input for it, that will be great help for me.

Thanks again for your great software.",NA,FALSE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/46/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/46/comments,https://api.github.com/repos/tg123/sshpiper/issues/46/events,https://github.com/tg123/sshpiper/issues/46,NA
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/45,552287362,MDU6SXNzdWU1NTIyODczNjI=,45,Can we do password authentication automatically through sshpiper?,49264650,closed,FALSE,NA,NA,6,2020-01-20T13:04:45Z,2020-01-27T02:31:33Z,2020-01-27T02:31:33Z,NONE,NA,"Can we do password authentication automatically through sshpiper?

EG:

We are not using public key, but saved in some file.
Can we input this password automatically fr upstream authentication?",NA,FALSE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/45/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/45/comments,https://api.github.com/repos/tg123/sshpiper/issues/45/events,https://github.com/tg123/sshpiper/issues/45,NA
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/44,543969156,MDU6SXNzdWU1NDM5NjkxNTY=,44,Feature request: support of SSH tunnels,965290,closed,FALSE,NA,NA,2,2019-12-30T18:23:34Z,2020-01-03T13:22:04Z,2020-01-03T13:22:04Z,NONE,NA,"Is there a way to get SSHPiper to act as a reverse-proxy for ssh tunnels, such as those created with Autossh (https://hobo.house/2016/06/20/fun-and-profit-with-reverse-ssh-tunnels-and-autossh/)?
Thanks",NA,FALSE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/44/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/44/comments,https://api.github.com/repos/tg123/sshpiper/issues/44/events,https://github.com/tg123/sshpiper/issues/44,NA
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/43,540524688,MDU6SXNzdWU1NDA1MjQ2ODg=,43,SSH tunnel through sshpiper,965290,closed,FALSE,NA,NA,1,2019-12-19T19:49:32Z,2019-12-19T23:25:06Z,2019-12-19T23:25:06Z,NONE,NA,"Is it possible to open an SSH tunnel through sshpiper?

The method I use to set up tunnels is this one, but I am open to trying something else: https://hobo.house/2016/06/20/fun-and-profit-with-reverse-ssh-tunnels-and-autossh

Thank you",NA,FALSE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/43/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/43/comments,https://api.github.com/repos/tg123/sshpiper/issues/43/events,https://github.com/tg123/sshpiper/issues/43,NA
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/42,537008640,MDU6SXNzdWU1MzcwMDg2NDA=,42,sshpiper not work with gucamole ssh connection,49264650,closed,FALSE,NA,NA,7,2019-12-12T14:23:04Z,2020-01-28T11:51:36Z,2020-01-28T11:51:36Z,NONE,NA,"Hi Team,

Can you please update us,  Is sshpiper will work with gucamole ssh connection

It shows following error

 guacd[164]: ERROR:       Public key authentication is not supported by the SSH server",NA,FALSE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/42/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/42/comments,https://api.github.com/repos/tg123/sshpiper/issues/42/events,https://github.com/tg123/sshpiper/issues/42,NA
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/41,514753070,MDU6SXNzdWU1MTQ3NTMwNzA=,41,go installation fails,39584487,closed,FALSE,NA,NA,3,2019-10-30T15:14:27Z,2019-11-14T01:07:30Z,2019-10-31T08:36:14Z,NONE,NA,"I'm trying to install sshpiper using `go get -u -tags pam github.com/tg123/sshpiper/sshpiperd` but I get the following error:
```
# github.com/tg123/sshpiper/sshpiperd/challenger
go/src/github.com/tg123/sshpiper/sshpiperd/challenger/provider.go:12:84: undefined: ssh.AdditionalChallengeContext
# github.com/tg123/sshpiper/sshpiperd/upstream
go/src/github.com/tg123/sshpiper/sshpiperd/upstream/provider.go:17:59: undefined: ssh.AdditionalChallengeContext
go/src/github.com/tg123/sshpiper/sshpiperd/upstream/provider.go:17:103: undefined: ssh.AuthPipe
```
Tried with go version 1.12 and 1.13.",NA,FALSE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/41/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/41/comments,https://api.github.com/repos/tg123/sshpiper/issues/41/events,https://github.com/tg123/sshpiper/issues/41,NA
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/40,502445838,MDExOlB1bGxSZXF1ZXN0MzI0NTI1MDQ4,40,database backend optimization,1902318,closed,FALSE,NA,NA,1,2019-10-04T06:06:05Z,2019-10-08T00:45:58Z,2019-10-08T00:45:58Z,CONTRIBUTOR,NA,added support for larger keys and different private key modes,NA,TRUE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/40/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/40/comments,https://api.github.com/repos/tg123/sshpiper/issues/40/events,https://github.com/tg123/sshpiper/pull/40,https://api.github.com/repos/tg123/sshpiper/pulls/40
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/39,496494707,MDU6SXNzdWU0OTY0OTQ3MDc=,39,LoginGraceTime or equivalent?,55600387,closed,FALSE,NA,NA,3,2019-09-20T18:42:53Z,2019-09-22T11:51:44Z,2019-09-22T11:51:44Z,NONE,NA,"Is there any way in 'sshpiperd' to specify something like 'LoginGraceTime' (or other timeouts) as in 'sshd'?
We often encounter dos-like attacks when users from eastern IPs just having fun e.g. by 'telnet our.sshpiper.server 22'.
In such cases 'sshpiperd' does never timeout or drop the connection. So after a short time our ssh proxy is out of free slots.
Are there any plans to support something like 'LoginGraceTime'?

",NA,FALSE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/39/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/39/comments,https://api.github.com/repos/tg123/sshpiper/issues/39/events,https://github.com/tg123/sshpiper/issues/39,NA
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/38,464196162,MDExOlB1bGxSZXF1ZXN0Mjk0NTI1MzYx,38,move to go mod,170430,closed,FALSE,NA,NA,0,2019-07-04T10:40:28Z,2020-05-15T09:43:32Z,2019-08-20T23:29:18Z,OWNER,NA,,NA,TRUE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/38/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/38/comments,https://api.github.com/repos/tg123/sshpiper/issues/38/events,https://github.com/tg123/sshpiper/pull/38,https://api.github.com/repos/tg123/sshpiper/pulls/38
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/37,461148614,MDExOlB1bGxSZXF1ZXN0MjkyMTMyNzEy,37,fix snap build dir overwrite bin dir,170430,closed,FALSE,NA,NA,0,2019-06-26T19:44:00Z,2019-06-26T20:40:41Z,2019-06-26T20:24:13Z,OWNER,NA,,NA,TRUE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/37/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/37/comments,https://api.github.com/repos/tg123/sshpiper/issues/37/events,https://github.com/tg123/sshpiper/pull/37,https://api.github.com/repos/tg123/sshpiper/pulls/37
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/36,461133169,MDExOlB1bGxSZXF1ZXN0MjkyMTE5OTQz,36,test pr,170430,closed,FALSE,NA,NA,0,2019-06-26T19:04:40Z,2019-06-26T19:12:58Z,2019-06-26T19:05:23Z,OWNER,NA,,NA,TRUE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/36/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/36/comments,https://api.github.com/repos/tg123/sshpiper/issues/36/events,https://github.com/tg123/sshpiper/pull/36,https://api.github.com/repos/tg123/sshpiper/pulls/36
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/35,460999763,MDExOlB1bGxSZXF1ZXN0MjkyMDEyNzk5,35,use NewConfig() for better default values,24946106,closed,FALSE,NA,NA,1,2019-06-26T14:19:04Z,2019-06-26T20:41:54Z,2019-06-26T20:40:23Z,CONTRIBUTOR,NA,fixes #34 ,NA,TRUE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/35/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/35/comments,https://api.github.com/repos/tg123/sshpiper/issues/35/events,https://github.com/tg123/sshpiper/pull/35,https://api.github.com/repos/tg123/sshpiper/pulls/35
tg123,sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/34,460998403,MDU6SXNzdWU0NjA5OTg0MDM=,34,MySQL upstream: could not use requested auth plugin 'mysql_native_password',24946106,closed,FALSE,NA,NA,0,2019-06-26T14:16:35Z,2019-06-26T20:40:23Z,2019-06-26T20:40:23Z,CONTRIBUTOR,NA,"thank you very much for this great package. Unfortunately the mysql upstream does not work with a fresh mariadb/mysql docker container.

### docker log:
`Version       : v0.4.2dev 
Go  Runtime   : go1.12.6
Git Commit    : 349c62aa,2019-05-24

[sshpiperd]
listen = 0.0.0.0
port = 2222
server-key = /etc/ssh/ssh_host_rsa_key
upstream-driver = mysql
challenger-driver = 
auditor-driver = 
banner-text = 
banner-file = 
log = 
log-flags = 3

[upstream.mysql]
upstream-mysql-host = pipe-db
upstream-mysql-user = piper
upstream-mysql-password = piper
upstream-mysql-port = 3306
upstream-mysql-dbname = piper

2019/06/26 14:04:58 sshpiper is about to start
[mysql] 2019/06/26 14:04:58 driver.go:123: could not use requested auth plugin 'mysql_native_password': this user requires mysql native password authentication.
this user requires mysql native password authentication.
`",NA,FALSE,https://api.github.com/repos/tg123/sshpiper,https://api.github.com/repos/tg123/sshpiper/issues/34/labels{/name},https://api.github.com/repos/tg123/sshpiper/issues/34/comments,https://api.github.com/repos/tg123/sshpiper/issues/34/events,https://github.com/tg123/sshpiper/issues/34,NA
