owner,repo,url,id,node_id,number,title,user_id,state,locked,assignee_id,milestone_id,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,body,performed_via_github_app,is_pull_request,repository_url,labels_url,comments_url,events_url,html_url,pull_request_url
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/925,865415710,MDExOlB1bGxSZXF1ZXN0NjIxNDk2NDIx,925,vibrato renamed,22865285,closed,FALSE,NA,NA,1,2021-04-22T19:56:59Z,2021-04-22T22:38:56Z,2021-04-22T22:38:56Z,CONTRIBUTOR,NA,Vibrato is there!,NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/925/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/925/comments,https://api.github.com/repos/0xfe/vexflow/issues/925/events,https://github.com/0xfe/vexflow/pull/925,https://api.github.com/repos/0xfe/vexflow/pulls/925
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/924,865399963,MDExOlB1bGxSZXF1ZXN0NjIxNDgzMTQ0,924,typedoc update,22865285,closed,FALSE,NA,NA,0,2021-04-22T19:35:57Z,2021-04-22T22:36:34Z,2021-04-22T22:36:34Z,CONTRIBUTOR,NA,Documentation update,NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/924/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/924/comments,https://api.github.com/repos/0xfe/vexflow/issues/924/events,https://github.com/0xfe/vexflow/pull/924,https://api.github.com/repos/0xfe/vexflow/pulls/924
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/923,864518407,MDExOlB1bGxSZXF1ZXN0NjIwNzQwNDc0,923,Migration/keysignote,22865285,closed,FALSE,NA,NA,1,2021-04-22T04:07:03Z,2021-04-22T13:35:24Z,2021-04-22T13:35:24Z,CONTRIBUTOR,NA,keysignote is there!,NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/923/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/923/comments,https://api.github.com/repos/0xfe/vexflow/issues/923/events,https://github.com/0xfe/vexflow/pull/923,https://api.github.com/repos/0xfe/vexflow/pulls/923
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/922,864512426,MDExOlB1bGxSZXF1ZXN0NjIwNzM1ODA0,922,Migration/tabstave,22865285,closed,FALSE,NA,NA,1,2021-04-22T03:52:16Z,2021-04-22T11:57:56Z,2021-04-22T11:57:56Z,CONTRIBUTOR,NA,tabstabe is there! ,NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/922/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/922/comments,https://api.github.com/repos/0xfe/vexflow/issues/922/events,https://github.com/0xfe/vexflow/pull/922,https://api.github.com/repos/0xfe/vexflow/pulls/922
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/921,864320737,MDExOlB1bGxSZXF1ZXN0NjIwNTc2OTQ0,921,Migration/stavenote2,22865285,closed,FALSE,NA,NA,3,2021-04-21T21:32:07Z,2021-04-22T22:36:15Z,2021-04-22T22:36:15Z,CONTRIBUTOR,NA,"Migration of StaveNote, it was not easy with those combination of boolean|number. The reference test has helped a lot!
I have set the wiki in my todo list. But this should definitvely be a health check before merging.",NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/921/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/921/comments,https://api.github.com/repos/0xfe/vexflow/issues/921/events,https://github.com/0xfe/vexflow/pull/921,https://api.github.com/repos/0xfe/vexflow/pulls/921
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/920,863691102,MDU6SXNzdWU4NjM2OTExMDI=,920,Migration Visual Issue: StaveNote,22865285,closed,FALSE,NA,NA,5,2021-04-21T09:56:51Z,2021-04-21T21:34:00Z,2021-04-21T21:34:00Z,CONTRIBUTOR,NA,Migrating StaveNote I get consistenly a new short grey line below the bottom left corner of the staves. Any tip on where this could be coming from is appreciated. :),NA,FALSE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/920/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/920/comments,https://api.github.com/repos/0xfe/vexflow/issues/920/events,https://github.com/0xfe/vexflow/issues/920,NA
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/919,863454931,MDU6SXNzdWU4NjM0NTQ5MzE=,919,Visual Issue: Articulation.Articulation___Inline_Multiple_Blessed,22865285,closed,FALSE,NA,NA,10,2021-04-21T05:10:36Z,2021-04-24T10:02:32Z,2021-04-24T10:02:32Z,CONTRIBUTOR,NA,I found the following issue in master compared to blessed. I believe that this issue was not introduced in the migration.,NA,FALSE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/919/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/919/comments,https://api.github.com/repos/0xfe/vexflow/issues/919/events,https://github.com/0xfe/vexflow/issues/919,NA
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/918,863330568,MDU6SXNzdWU4NjMzMzA1Njg=,918,"Possible missing offsetYBaseStemUp: -2,",239113,open,FALSE,NA,NA,14,2021-04-20T23:55:00Z,2021-04-23T01:09:33Z,NA,CONTRIBUTOR,NA,"https://github.com/0xfe/vexflow/blob/a61b6f59bcd9376c00bd853573cb3a487bc8264f/src/fonts/bravura_metrics.ts#L149

On my simple tests with EasyScore, I notice that my quarter notes with the stem going up look different from my quarter notes with the stem going down.

I assumed they should be just 180 degree rotations of one another, but the quarter note with the stem going up has a sharp edge where the stem meets the note head. 

When you zoom in on the web page, you see that the stem pokes out a little beyond the edge of the note head. It's not a smooth transition.

I traced it to the bravura_metrics.ts file, and when I add an extra line:

```
      noteheadBlack: {
        offsetYBaseStemUp: -2,    // <--- I added this line
        offsetYBaseStemDown: 2,
      },

```

Then the notes look great and symmetrical. They also match how it looks when I use the Bravura font in Affinity Designer and insert a quarter note with stem going upward.

So should we add this line? Or does it break other things? I am new to VexFlow so I am not sure if adding this line will break your visual regression tests.

Thanks!",NA,FALSE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/918/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/918/comments,https://api.github.com/repos/0xfe/vexflow/issues/918/events,https://github.com/0xfe/vexflow/issues/918,NA
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/917,863249538,MDExOlB1bGxSZXF1ZXN0NjE5NjkyNjc3,917,fix getYForTopText,22865285,closed,FALSE,NA,NA,2,2021-04-20T21:17:04Z,2021-04-21T17:18:32Z,2021-04-21T17:18:32Z,CONTRIBUTOR,NA,Migration visual issues resolved. @0xfe you were right a proble with `getYForTopText` but in `StemmableNote`,NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/917/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/917/comments,https://api.github.com/repos/0xfe/vexflow/issues/917/events,https://github.com/0xfe/vexflow/pull/917,https://api.github.com/repos/0xfe/vexflow/pulls/917
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/916,863146655,MDExOlB1bGxSZXF1ZXN0NjE5NjA0MjY2,916,Migration/ref images,22865285,closed,FALSE,NA,NA,1,2021-04-20T19:12:03Z,2021-04-21T11:12:56Z,2021-04-21T11:12:56Z,CONTRIBUTOR,NA,"@0xfe Checking against reference images. Instructions:
- checkout master
- run `npm run reference`
- checkout the branch you are working on
- run `npm run test:reference` to check that you did not introduce any visual change compared to master

You can use other commits than master as reference.
The script now also checks that ImageMagick is installed. Failing if it is not.",NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/916/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/916/comments,https://api.github.com/repos/0xfe/vexflow/issues/916/events,https://github.com/0xfe/vexflow/pull/916,https://api.github.com/repos/0xfe/vexflow/pulls/916
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/915,862430386,MDExOlB1bGxSZXF1ZXN0NjE5MDA0MDg3,915,Migration/stavenote1,22865285,closed,FALSE,NA,NA,2,2021-04-20T05:31:44Z,2021-04-21T11:14:42Z,2021-04-21T11:14:39Z,CONTRIBUTOR,NA,"First step omitting migration.
The all the changes in this PR were already review in #905 except the changes included now in stavenote.js:
- addMofidier parameters
- keys and keyProps moved to Note

There is no visual change when compared to master.
",NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/915/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/915/comments,https://api.github.com/repos/0xfe/vexflow/issues/915/events,https://github.com/0xfe/vexflow/pull/915,https://api.github.com/repos/0xfe/vexflow/pulls/915
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/914,862397241,MDU6SXNzdWU4NjIzOTcyNDE=,914,Migration Visual Issue: Text Annotation,22865285,closed,FALSE,NA,NA,4,2021-04-20T04:22:12Z,2021-04-20T21:17:41Z,2021-04-20T21:17:41Z,CONTRIBUTOR,NA,"The migration has introduced a bug with text annotations, one test affected.
The reference looks buggy already. I also do not understand why the difference does not higlight clerare the divergence.
This is one `text` overlapping a `10`",NA,FALSE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/914/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/914/comments,https://api.github.com/repos/0xfe/vexflow/issues/914/events,https://github.com/0xfe/vexflow/issues/914,NA
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/913,862395470,MDU6SXNzdWU4NjIzOTU0NzA=,913,Migration Visual Issue: Lyrics,22865285,closed,FALSE,NA,NA,5,2021-04-20T04:17:35Z,2021-04-20T15:34:26Z,2021-04-20T15:34:26Z,CONTRIBUTOR,NA,"The migration has introduced one bug related to the representation of lyrics, 1 test affected.",NA,FALSE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/913/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/913/comments,https://api.github.com/repos/0xfe/vexflow/issues/913/events,https://github.com/0xfe/vexflow/issues/913,NA
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/912,862387891,MDU6SXNzdWU4NjIzODc4OTE=,912,Migration Visual Issue: Vibrato,22865285,closed,FALSE,NA,NA,6,2021-04-20T04:00:21Z,2021-04-20T21:18:00Z,2021-04-20T21:18:00Z,CONTRIBUTOR,NA,The migration has introduced a bug in the representation of vibrato. 4 Tests are affected.,NA,FALSE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/912/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/912/comments,https://api.github.com/repos/0xfe/vexflow/issues/912/events,https://github.com/0xfe/vexflow/issues/912,NA
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/911,861173290,MDU6SXNzdWU4NjExNzMyOTA=,911,bad alignment for fixed measure width,9214496,closed,FALSE,NA,NA,9,2021-04-19T10:45:11Z,2021-04-19T23:21:22Z,2021-04-19T23:21:22Z,NONE,NA,"I wanna to implemented a player read musicXML, and want the measure and note match the timeline. But when I format the notes, alignment of the note seems not properly.

![image](https://user-images.githubusercontent.com/9214496/115223650-9f719f00-a13e-11eb-8b36-b6498e036f45.png)

Here is the core code:
```Typescript
formattedMeasures.forEach((measure, index) => {
  const stave = new VF.Stave(0, index * 60, width, {});
  stave.setContext(context).draw();

  const notes = measure.notes.map(note => {
    // some process
  })

  VF.Formatter.FormatAndDraw(context, stave, notes, {
    align_rests: true,
    auto_beam: true,
  });
});
```",NA,FALSE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/911/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/911/comments,https://api.github.com/repos/0xfe/vexflow/issues/911/events,https://github.com/0xfe/vexflow/issues/911,NA
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/910,860505918,MDExOlB1bGxSZXF1ZXN0NjE3Mzc0NjY1,910,Migration/fixFlags,22865285,closed,FALSE,NA,NA,3,2021-04-17T20:13:54Z,2021-04-18T11:42:12Z,2021-04-18T11:42:12Z,CONTRIBUTOR,NA,Fix flags bug,NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/910/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/910/comments,https://api.github.com/repos/0xfe/vexflow/issues/910/events,https://github.com/0xfe/vexflow/pull/910,https://api.github.com/repos/0xfe/vexflow/pulls/910
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/909,860367717,MDU6SXNzdWU4NjAzNjc3MTc=,909,Migration: Testing with Apps using VexFlow,22865285,open,FALSE,NA,NA,25,2021-04-17T09:23:41Z,2021-04-22T19:22:07Z,NA,CONTRIBUTOR,NA,"We have reached 20% of the migration. I think it would make sense to test with Apps using this library.
@sschmidTU could you test it with osmd?
@mscuthbert could you test it as well?

@0xfe any suggestion?

It would be depressing having to roll back the changes. It is taking a lot of work.",NA,FALSE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/909/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/909/comments,https://api.github.com/repos/0xfe/vexflow/issues/909/events,https://github.com/0xfe/vexflow/issues/909,NA
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/908,860365625,MDExOlB1bGxSZXF1ZXN0NjE3Mjc2NTky,908,Migration/stave,22865285,closed,FALSE,NA,NA,8,2021-04-17T09:12:28Z,2021-04-20T12:13:06Z,2021-04-20T12:13:06Z,CONTRIBUTOR,NA,Stave is also there :),NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/908/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/908/comments,https://api.github.com/repos/0xfe/vexflow/issues/908/events,https://github.com/0xfe/vexflow/pull/908,https://api.github.com/repos/0xfe/vexflow/pulls/908
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/907,860238693,MDExOlB1bGxSZXF1ZXN0NjE3MTgwMjU0,907,Migration/stem,22865285,closed,FALSE,NA,NA,3,2021-04-16T22:53:17Z,2021-04-17T18:30:13Z,2021-04-17T18:30:13Z,CONTRIBUTOR,NA,Another quick win!,NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/907/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/907/comments,https://api.github.com/repos/0xfe/vexflow/issues/907/events,https://github.com/0xfe/vexflow/pull/907,https://api.github.com/repos/0xfe/vexflow/pulls/907
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/906,860154491,MDExOlB1bGxSZXF1ZXN0NjE3MTA5NTI5,906,Migration/textfont,22865285,closed,FALSE,NA,NA,7,2021-04-16T20:40:30Z,2021-04-17T18:31:47Z,2021-04-17T18:31:47Z,CONTRIBUTOR,NA,"Let us finish with fonts
@0xfe I can add the removal of legacy fonts to this PR",NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/906/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/906/comments,https://api.github.com/repos/0xfe/vexflow/issues/906/events,https://github.com/0xfe/vexflow/pull/906,https://api.github.com/repos/0xfe/vexflow/pulls/906
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/905,859928714,MDExOlB1bGxSZXF1ZXN0NjE2OTI3MDcx,905,Migration/stavenote,22865285,closed,FALSE,NA,NA,13,2021-04-16T15:33:06Z,2021-04-21T22:10:34Z,2021-04-21T22:10:34Z,CONTRIBUTOR,NA,The addModifier inconsistency generates a lot of output on the testst ,NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/905/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/905/comments,https://api.github.com/repos/0xfe/vexflow/issues/905/events,https://github.com/0xfe/vexflow/pull/905,https://api.github.com/repos/0xfe/vexflow/pulls/905
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/904,859479498,MDU6SXNzdWU4NTk0Nzk0OTg=,904,Migration: addModifier,22865285,closed,FALSE,NA,NA,15,2021-04-16T05:49:22Z,2021-04-17T13:37:35Z,2021-04-16T15:41:56Z,CONTRIBUTOR,NA,"In the different classes the parameters of `addModifier` is not consistent. There are two options:
`addModifier(index, modifier)`
`addModifier(modifier, index)`
",NA,FALSE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/904/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/904/comments,https://api.github.com/repos/0xfe/vexflow/issues/904/events,https://github.com/0xfe/vexflow/issues/904,NA
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/903,859252255,MDExOlB1bGxSZXF1ZXN0NjE2MzY0MTQw,903,Migration/repeatnote,22865285,closed,FALSE,NA,NA,1,2021-04-15T21:11:31Z,2021-04-15T21:36:39Z,2021-04-15T21:36:31Z,CONTRIBUTOR,NA,Quick win!,NA,TRUE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/903/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/903/comments,https://api.github.com/repos/0xfe/vexflow/issues/903/events,https://github.com/0xfe/vexflow/pull/903,https://api.github.com/repos/0xfe/vexflow/pulls/903
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/902,859180501,MDU6SXNzdWU4NTkxODA1MDE=,902,Migration:Legacy fonts,22865285,closed,FALSE,NA,NA,3,2021-04-15T19:21:07Z,2021-04-17T15:06:52Z,2021-04-17T15:06:51Z,CONTRIBUTOR,NA,The fonts in `src/fonts/legacy` are not use I suggest to delete them,NA,FALSE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/902/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/902/comments,https://api.github.com/repos/0xfe/vexflow/issues/902/events,https://github.com/0xfe/vexflow/issues/902,NA
0xfe,vexflow,https://api.github.com/repos/0xfe/vexflow/issues/901,857308865,MDU6SXNzdWU4NTczMDg4NjU=,901,Typescript migration: private members,22865285,closed,FALSE,NA,NA,4,2021-04-13T20:46:22Z,2021-04-17T15:07:12Z,2021-04-17T15:07:12Z,CONTRIBUTOR,NA,"Looking into the migration of `StaveNote` and how often `context` is accessed I believe that it is not a good idea to use `getContext`: This will hava a negative impact on performance.

I suggest we go from `private` to `protected` for this variable in `element`",NA,FALSE,https://api.github.com/repos/0xfe/vexflow,https://api.github.com/repos/0xfe/vexflow/issues/901/labels{/name},https://api.github.com/repos/0xfe/vexflow/issues/901/comments,https://api.github.com/repos/0xfe/vexflow/issues/901/events,https://github.com/0xfe/vexflow/issues/901,NA
